ID_Pedido,ID_Cliente,Fecha_Pedido,Fecha_Envio,ID_Detalle,ID_Producto,Nombre_Producto,Categoria,Subcategoria,Marca,Cantidad,Ventas,Ganancia,Precio_Lista,Costo_Unitario,Mes,Año,Dias_Envio,Venta_Promedio_Unidad,Costo_Total_Estimado
ORD-2025-00994,C0243,2024-10-02,2024-10-08,2502,P0048,Sillas Plus 8,Muebles,Sillas,Orion,6,3752.58,843.96,625.43,484.77,2024-10,2024,6,625.43,2908.62
ORD-2025-00994,C0243,2024-10-02,2024-10-08,2503,P0021,Computadores Plus 1,Tecnología,Computadores,Andes,6,4528.08,1844.13,794.4,441.41,2024-10,2024,6,754.68,2648.46
ORD-2025-00995,C0214,2024-03-02,2024-03-04,2504,P0052,Mesas Nova 2,Muebles,Mesas,Lumen,6,2964.9,698.7,494.15,377.7,2024-03,2024,2,494.15000000000003,2266.2
ORD-2025-00995,C0214,2024-03-02,2024-03-04,2505,P0100,Archivadores Smart 10,Oficina,Archivadores,Andes,5,210.48,20.31,52.62,38.31,2024-03,2024,2,42.096,191.55
ORD-2025-00996,C0120,2023-12-13,2023-12-14,2506,P0096,Archivadores Pro 6,Oficina,Archivadores,Patagonia,4,2825.96,1239.88,706.49,396.52,2023-12,2023,1,706.49,1586.08
ORD-2025-00996,C0120,2023-12-13,2023-12-14,2507,P0064,Libreros Eco 4,Muebles,Libreros,Andes,3,406.38,68.99,150.51,114.85,2023-12,2023,1,135.46,344.54999999999995
ORD-2025-00996,C0120,2023-12-13,2023-12-14,2508,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,Lumen,3,1158.63,1.56,551.73,361.63,2023-12,2023,1,386.21000000000004,1084.8899999999999
ORD-2025-00997,C0101,2025-02-01,2025-02-06,2509,P0053,Mesas Eco 3,Muebles,Mesas,Alerce,6,1779.41,392.28,370.71,238.71,2025-02,2025,5,296.5683333333333,1432.26
ORD-2025-00997,C0101,2025-02-01,2025-02-06,2510,P0101,Etiquetas Eco 1,Oficina,Etiquetas,Nova,2,925.94,133.23,578.71,385.67,2025-02,2025,5,462.97,771.34
ORD-2025-00997,C0101,2025-02-01,2025-02-06,2511,P0038,Periféricos Nova 8,Tecnología,Periféricos,Andes,8,3107.79,1097.57,408.92,250.33,2025-02,2025,5,388.47375,2002.64
ORD-2025-00998,C0213,2023-04-09,2023-04-11,2512,P0115,Sobres Pro 5,Oficina,Sobres,Alerce,4,369.24,50.37,131.87,86.23,2023-04,2023,2,92.31,344.92
ORD-2025-00998,C0213,2023-04-09,2023-04-11,2513,P0003,Accesorios Plus 3,Tecnología,Accesorios,Altura,8,6598.78,1121.59,868.26,685.1,2023-04,2023,2,824.8475,5480.8
ORD-2025-00998,C0213,2023-04-09,2023-04-11,2514,P0008,Accesorios Plus 8,Tecnología,Accesorios,Andes,8,3172.8,971.28,396.6,275.19,2023-04,2023,2,396.6,2201.52
ORD-2025-00998,C0213,2023-04-09,2023-04-11,2515,P0013,Teléfonos Nova 3,Tecnología,Teléfonos,Lumen,5,1143.44,238.68,285.86,173.76,2023-04,2023,2,228.68800000000002,868.8
ORD-2025-00999,C0285,2023-05-24,2023-05-27,2516,P0037,Periféricos Nova 7,Tecnología,Periféricos,Orion,7,1921.72,815.14,288.98,157.55,2023-05,2023,3,274.5314285714286,1102.8500000000001
ORD-2025-01000,C0227,2024-02-11,2024-02-12,2517,P0045,Sillas Eco 5,Muebles,Sillas,Lumen,7,3557.08,784.37,534.9,391.64,2024-02,2024,1,508.1542857142857,2741.48
ORD-2025-01000,C0227,2024-02-11,2024-02-12,2518,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,Altura,2,153.29,55.5,109.49,53.64,2024-02,2024,1,76.645,107.28
ORD-2025-01000,C0227,2024-02-11,2024-02-12,2519,P0002,Accesorios Smart 2,Tecnología,Accesorios,Vector,4,32.19,7.48,10.06,5.92,2024-02,2024,1,8.0475,23.68
ORD-2025-01001,C0259,2024-11-11,2024-11-11,2520,P0092,Archivadores Nova 2,Oficina,Archivadores,Alerce,5,2157.12,764.66,616.32,308.93,2024-11,2024,0,431.424,1544.65
ORD-2025-01001,C0259,2024-11-11,2024-11-11,2521,P0058,Mesas Nova 8,Muebles,Mesas,Andes,1,188.06,3.91,235.07,180.72,2024-11,2024,0,188.06,180.72
ORD-2025-01001,C0259,2024-11-11,2024-11-11,2522,P0028,Computadores Pro 8,Tecnología,Computadores,Lumen,6,2634.14,1183.67,462.13,240.82,2024-11,2024,0,439.0233333333333,1444.92
ORD-2025-01001,C0259,2024-11-11,2024-11-11,2523,P0014,Teléfonos Pro 4,Tecnología,Teléfonos,Alerce,7,546.49,294.7,78.07,35.97,2024-11,2024,0,78.07000000000001,251.79
ORD-2025-01002,C0059,2024-02-15,2024-02-21,2524,P0098,Archivadores Nova 8,Oficina,Archivadores,Lumen,2,444.43,117.93,233.91,164.53,2024-02,2024,6,222.215,329.06
ORD-2025-01003,C0140,2023-08-09,2023-08-12,2525,P0088,Papelería Eco 8,Oficina,Papelería,Patagonia,5,3479.2,1364.95,695.84,422.85,2023-08,2023,3,695.8399999999999,2114.25
ORD-2025-01003,C0140,2023-08-09,2023-08-12,2526,P0012,Teléfonos Flex 2,Tecnología,Teléfonos,Vector,1,338.48,169.42,338.48,169.06,2023-08,2023,3,338.48,169.06
ORD-2025-01004,C0111,2023-02-08,2023-02-08,2527,P0002,Accesorios Smart 2,Tecnología,Accesorios,Vector,5,50.3,20.7,10.06,5.92,2023-02,2023,0,10.059999999999999,29.6
ORD-2025-01004,C0111,2023-02-08,2023-02-08,2528,P0109,Etiquetas Smart 9,Oficina,Etiquetas,Patagonia,5,3818.95,1022.35,763.79,559.32,2023-02,2023,0,763.79,2796.6000000000004
ORD-2025-01004,C0111,2023-02-08,2023-02-08,2529,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,Lumen,7,2768.58,935.2,494.39,245.07,2023-02,2023,0,395.51142857142855,1715.49
ORD-2025-01004,C0111,2023-02-08,2023-02-08,2530,P0118,Sobres Nova 8,Oficina,Sobres,Alerce,1,232.05,65.43,232.05,166.62,2023-02,2023,0,232.05,166.62
ORD-2025-01005,C0127,2023-10-26,2023-10-27,2531,P0114,Sobres Pro 4,Oficina,Sobres,Vector,3,162.3,74.58,54.1,29.24,2023-10,2023,1,54.1,87.72
ORD-2025-01005,C0127,2023-10-26,2023-10-27,2532,P0010,Accesorios Nova 10,Tecnología,Accesorios,Andes,7,4746.56,1267.07,678.08,497.07,2023-10,2023,1,678.08,3479.49
ORD-2025-01005,C0127,2023-10-26,2023-10-27,2533,P0063,Libreros Smart 3,Muebles,Libreros,Vector,2,474.01,101.47,249.48,184.17,2023-10,2023,1,237.005,368.34
ORD-2025-01006,C0031,2023-03-23,2023-03-25,2534,P0015,Teléfonos Plus 5,Tecnología,Teléfonos,Nova,4,2794.0,731.6,698.5,515.6,2023-03,2023,2,698.5,2062.4
ORD-2025-01006,C0031,2023-03-23,2023-03-25,2535,P0075,Almacenamiento Plus 5,Muebles,Almacenamiento,Nova,5,2661.8,1306.55,532.36,271.05,2023-03,2023,2,532.36,1355.25
ORD-2025-01006,C0031,2023-03-23,2023-03-25,2536,P0116,Sobres Flex 6,Oficina,Sobres,Patagonia,8,6193.52,2313.12,774.19,485.05,2023-03,2023,2,774.19,3880.4
ORD-2025-01006,C0031,2023-03-23,2023-03-25,2537,P0038,Periféricos Nova 8,Tecnología,Periféricos,Andes,2,817.84,317.18,408.92,250.33,2023-03,2023,2,408.92,500.66
ORD-2025-01007,C0154,2023-11-21,2023-11-22,2538,P0056,Mesas Flex 6,Muebles,Mesas,Orion,8,4098.02,567.38,602.65,441.66,2023-11,2023,1,512.2525,3533.28
ORD-2025-01007,C0154,2023-11-21,2023-11-22,2539,P0111,Sobres Flex 1,Oficina,Sobres,Lumen,7,3423.82,1319.32,514.86,299.56,2023-11,2023,1,489.1171428571429,2096.92
ORD-2025-01008,C0284,2025-03-18,2025-03-18,2540,P0016,Teléfonos Pro 6,Tecnología,Teléfonos,Orion,5,3896.5,1983.0,779.3,382.7,2025-03,2025,0,779.3,1913.5
ORD-2025-01008,C0284,2025-03-18,2025-03-18,2541,P0045,Sillas Eco 5,Muebles,Sillas,Lumen,5,2674.5,716.3,534.9,391.64,2025-03,2025,0,534.9,1958.1999999999998
ORD-2025-01008,C0284,2025-03-18,2025-03-18,2542,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,Lumen,6,3144.86,986.24,551.73,361.63,2025-03,2025,0,524.1433333333333,2169.7799999999997
ORD-2025-01008,C0284,2025-03-18,2025-03-18,2543,P0077,Almacenamiento Nova 7,Muebles,Almacenamiento,Altura,7,766.43,390.95,109.49,53.64,2025-03,2025,0,109.49,375.48
ORD-2025-01009,C0281,2023-09-17,2023-09-23,2544,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,5,2636.25,1214.65,527.25,284.32,2023-09,2023,6,527.25,1421.6
ORD-2025-01009,C0281,2023-09-17,2023-09-23,2545,P0037,Periféricos Nova 7,Tecnología,Periféricos,Orion,8,2311.84,1051.44,288.98,157.55,2023-09,2023,6,288.98,1260.4
ORD-2025-01009,C0281,2023-09-17,2023-09-23,2546,P0075,Almacenamiento Plus 5,Muebles,Almacenamiento,Nova,5,2262.53,919.11,532.36,271.05,2023-09,2023,6,452.50600000000003,1355.25
ORD-2025-01009,C0281,2023-09-17,2023-09-23,2547,P0065,Libreros Pro 5,Muebles,Libreros,Nova,4,1715.16,863.92,428.79,212.81,2023-09,2023,6,428.79,851.24
ORD-2025-01010,C0175,2024-03-19,2024-03-22,2548,P0114,Sobres Pro 4,Oficina,Sobres,Vector,3,162.3,74.58,54.1,29.24,2024-03,2024,3,54.1,87.72
ORD-2025-01010,C0175,2024-03-19,2024-03-22,2549,P0059,Mesas Smart 9,Muebles,Mesas,Andes,3,331.39,66.01,138.08,89.52,2024-03,2024,3,110.46333333333332,268.56
ORD-2025-01010,C0175,2024-03-19,2024-03-22,2550,P0052,Mesas Nova 2,Muebles,Mesas,Lumen,6,2964.9,698.7,494.15,377.7,2024-03,2024,3,494.15000000000003,2266.2
ORD-2025-01011,C0244,2023-01-24,2023-01-29,2551,P0001,Accesorios Flex 1,Tecnología,Accesorios,Alerce,7,2496.7,933.04,445.84,210.5,2023-01,2023,5,356.6714285714285,1473.5
ORD-2025-01011,C0244,2023-01-24,2023-01-29,2552,P0006,Accesorios Nova 6,Tecnología,Accesorios,Andes,8,6954.24,2777.12,869.28,522.14,2023-01,2023,5,869.28,4177.12
ORD-2025-01012,C0211,2024-02-23,2024-02-27,2553,P0069,Libreros Smart 9,Muebles,Libreros,Patagonia,3,2003.58,593.43,667.86,470.05,2024-02,2024,4,667.86,1410.15
ORD-2025-01012,C0211,2024-02-23,2024-02-27,2554,P0025,Computadores Plus 5,Tecnología,Computadores,Orion,2,1527.42,488.1,763.71,519.66,2024-02,2024,4,763.71,1039.32
ORD-2025-01013,C0072,2023-08-23,2023-08-24,2555,P0069,Libreros Smart 9,Muebles,Libreros,Patagonia,5,2337.51,56.69,667.86,470.05,2023-08,2023,1,467.50200000000007,2350.25
ORD-2025-01014,C0270,2023-07-17,2023-07-19,2556,P0035,Periféricos Nova 5,Tecnología,Periféricos,Orion,2,1529.42,451.9,764.71,538.76,2023-07,2023,2,764.71,1077.52
ORD-2025-01015,C0232,2024-09-11,2024-09-17,2557,P0120,Sobres Plus 10,Oficina,Sobres,Altura,4,2401.32,624.69,706.27,437.08,2024-09,2024,6,600.33,1748.32
ORD-2025-01016,C0100,2023-11-23,2023-11-29,2558,P0119,Sobres Plus 9,Oficina,Sobres,Andes,1,496.19,158.96,620.24,347.69,2023-11,2023,6,496.19,347.69
ORD-2025-01016,C0100,2023-11-23,2023-11-29,2559,P0063,Libreros Smart 3,Muebles,Libreros,Vector,1,174.64,-10.26,249.48,184.17,2023-11,2023,6,174.64,184.17
ORD-2025-01017,C0066,2024-07-07,2024-07-07,2560,P0117,Sobres Eco 7,Oficina,Sobres,Vector,6,4249.12,849.96,745.46,569.49,2024-07,2024,0,708.1866666666666,3416.94
ORD-2025-01017,C0066,2024-07-07,2024-07-07,2561,P0112,Sobres Pro 2,Oficina,Sobres,Orion,3,1360.95,682.32,453.65,226.21,2024-07,2024,0,453.65000000000003,678.63
ORD-2025-01017,C0066,2024-07-07,2024-07-07,2562,P0037,Periféricos Nova 7,Tecnología,Periféricos,Orion,8,1849.47,533.61,288.98,157.55,2024-07,2024,0,231.18375,1260.4
ORD-2025-01018,C0066,2024-07-17,2024-07-17,2563,P0064,Libreros Eco 4,Muebles,Libreros,Andes,1,142.98,28.24,150.51,114.85,2024-07,2024,0,142.98,114.85
ORD-2025-01018,C0066,2024-07-17,2024-07-17,2564,P0086,Papelería Flex 6,Oficina,Papelería,Andes,3,1938.39,819.63,646.13,372.92,2024-07,2024,0,646.13,1118.76
ORD-2025-01018,C0066,2024-07-17,2024-07-17,2565,P0033,Periféricos Nova 3,Tecnología,Periféricos,Altura,4,2826.72,29.59,883.35,692.48,2024-07,2024,0,706.68,2769.92
ORD-2025-01019,C0164,2025-04-13,2025-04-15,2566,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,Patagonia,5,573.7,264.8,114.74,61.78,2025-04,2025,2,114.74000000000001,308.9
ORD-2025-01019,C0164,2025-04-13,2025-04-15,2567,P0024,Computadores Nova 4,Tecnología,Computadores,Vector,1,645.88,236.37,807.35,402.87,2025-04,2025,2,645.88,402.87
ORD-2025-01019,C0164,2025-04-13,2025-04-15,2568,P0073,Almacenamiento Eco 3,Muebles,Almacenamiento,Orion,1,157.28,38.23,174.76,120.04,2025-04,2025,2,157.28,120.04
ORD-2025-01020,C0267,2024-09-14,2024-09-20,2569,P0050,Sillas Nova 10,Muebles,Sillas,Lumen,6,1159.82,385.46,241.63,129.84,2024-09,2024,6,193.3033333333333,779.04
ORD-2025-01021,C0232,2025-02-13,2025-02-15,2570,P0054,Mesas Eco 4,Muebles,Mesas,Altura,2,156.79,35.2,82.52,60.93,2025-02,2025,2,78.395,121.86
ORD-2025-01021,C0232,2025-02-13,2025-02-15,2571,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,1,237.11,48.2,237.11,188.91,2025-02,2025,2,237.11,188.91
ORD-2025-01021,C0232,2025-02-13,2025-02-15,2572,P0066,Libreros Smart 6,Muebles,Libreros,Lumen,5,1709.29,835.95,359.85,174.82,2025-02,2025,2,341.858,874.0999999999999
ORD-2025-01021,C0232,2025-02-13,2025-02-15,2573,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,Alerce,3,117.29,11.98,48.87,35.9,2025-02,2025,2,39.09666666666667,107.69999999999999
ORD-2025-01022,C0236,2025-03-03,2025-03-09,2574,P0069,Libreros Smart 9,Muebles,Libreros,Patagonia,5,3339.3,989.05,667.86,470.05,2025-03,2025,6,667.86,2350.25
ORD-2025-01023,C0129,2023-06-28,2023-06-29,2575,P0091,Archivadores Flex 1,Oficina,Archivadores,Alerce,3,1391.28,358.76,515.29,352.2,2023-06,2023,1,463.76,1056.6
ORD-2025-01023,C0129,2023-06-28,2023-06-29,2576,P0044,Sillas Plus 4,Muebles,Sillas,Orion,4,2331.36,515.48,728.55,448.12,2023-06,2023,1,582.84,1792.48
ORD-2025-01023,C0129,2023-06-28,2023-06-29,2577,P0069,Libreros Smart 9,Muebles,Libreros,Patagonia,6,3406.09,595.76,667.86,470.05,2023-06,2023,1,567.6816666666667,2820.3
ORD-2025-01023,C0129,2023-06-28,2023-06-29,2578,P0050,Sillas Nova 10,Muebles,Sillas,Lumen,3,507.42,112.41,241.63,129.84,2023-06,2023,1,169.14000000000001,389.52
ORD-2025-01024,C0008,2023-06-16,2023-06-18,2579,P0080,Almacenamiento Plus 10,Muebles,Almacenamiento,Patagonia,6,4271.99,2008.36,791.11,381.74,2023-06,2023,2,711.9983333333333,2290.44
ORD-2025-01024,C0008,2023-06-16,2023-06-18,2580,P0109,Etiquetas Smart 9,Oficina,Etiquetas,Patagonia,2,1298.44,166.97,763.79,559.32,2023-06,2023,2,649.22,1118.64
ORD-2025-01025,C0269,2024-02-01,2024-02-02,2581,P0051,Mesas Smart 1,Muebles,Mesas,Orion,3,284.64,108.78,94.88,58.62,2024-02,2024,1,94.88,175.85999999999999
ORD-2025-01025,C0269,2024-02-01,2024-02-02,2582,P0063,Libreros Smart 3,Muebles,Libreros,Vector,5,1247.4,326.55,249.48,184.17,2024-02,2024,1,249.48000000000002,920.8499999999999
ORD-2025-01025,C0269,2024-02-01,2024-02-02,2583,P0004,Accesorios Eco 4,Tecnología,Accesorios,Orion,5,140.6,41.55,28.12,19.81,2024-02,2024,1,28.119999999999997,99.05
ORD-2025-01025,C0269,2024-02-01,2024-02-02,2584,P0116,Sobres Flex 6,Oficina,Sobres,Patagonia,2,1316.12,328.88,774.19,485.05,2024-02,2024,1,658.06,970.1
ORD-2025-01026,C0208,2024-01-27,2024-01-31,2585,P0097,Archivadores Smart 7,Oficina,Archivadores,Altura,1,253.69,46.72,267.04,208.99,2024-01,2024,4,253.69,208.99
ORD-2025-01026,C0208,2024-01-27,2024-01-31,2586,P0076,Almacenamiento Eco 6,Muebles,Almacenamiento,Patagonia,3,344.22,158.88,114.74,61.78,2024-01,2024,4,114.74000000000001,185.34
ORD-2025-01026,C0208,2024-01-27,2024-01-31,2587,P0001,Accesorios Flex 1,Tecnología,Accesorios,Alerce,3,1337.52,706.02,445.84,210.5,2024-01,2024,4,445.84,631.5
ORD-2025-01027,C0300,2023-02-19,2023-02-19,2588,P0063,Libreros Smart 3,Muebles,Libreros,Vector,8,1995.84,522.48,249.48,184.17,2023-02,2023,0,249.48,1473.36
ORD-2025-01027,C0300,2023-02-19,2023-02-19,2589,P0008,Accesorios Plus 8,Tecnología,Accesorios,Andes,1,396.6,121.41,396.6,275.19,2023-02,2023,0,396.6,275.19
ORD-2025-01028,C0221,2023-04-12,2023-04-15,2590,P0009,Accesorios Flex 9,Tecnología,Accesorios,Patagonia,6,4400.18,1504.63,862.78,458.27,2023-04,2023,3,733.3633333333333,2749.62
ORD-2025-01028,C0221,2023-04-12,2023-04-15,2591,P0001,Accesorios Flex 1,Tecnología,Accesorios,Alerce,8,3566.72,1882.72,445.84,210.5,2023-04,2023,3,445.84,1684.0
ORD-2025-01028,C0221,2023-04-12,2023-04-15,2592,P0102,Etiquetas Pro 2,Oficina,Etiquetas,Vector,6,2443.53,824.52,428.69,272.95,2023-04,2023,3,407.25500000000005,1637.6999999999998
ORD-2025-01028,C0221,2023-04-12,2023-04-15,2593,P0011,Teléfonos Plus 1,Tecnología,Teléfonos,Lumen,7,2703.48,188.07,551.73,361.63,2023-04,2023,3,386.2114285714286,2531.41
ORD-2025-01029,C0146,2023-12-06,2023-12-09,2594,P0079,Almacenamiento Nova 9,Muebles,Almacenamiento,Alerce,5,207.7,32.66,48.87,35.9,2023-12,2023,3,41.54,179.5
ORD-2025-01030,C0042,2024-11-17,2024-11-20,2595,P0044,Sillas Plus 4,Muebles,Sillas,Orion,1,619.27,185.28,728.55,448.12,2024-11,2024,3,619.27,448.12
ORD-2025-01030,C0042,2024-11-17,2024-11-20,2596,P0083,Papelería Pro 3,Oficina,Papelería,Altura,7,370.23,120.26,52.89,35.71,2024-11,2024,3,52.89,249.97
ORD-2025-01030,C0042,2024-11-17,2024-11-20,2597,P0071,Almacenamiento Flex 1,Muebles,Almacenamiento,Patagonia,2,1510.48,157.98,888.52,677.49,2024-11,2024,3,755.24,1354.98
ORD-2025-01030,C0042,2024-11-17,2024-11-20,2598,P0053,Mesas Eco 3,Muebles,Mesas,Alerce,2,741.42,264.0,370.71,238.71,2024-11,2024,3,370.71,477.42
ORD-2025-01031,C0036,2024-11-22,2024-11-22,2599,P0027,Computadores Flex 7,Tecnología,Computadores,Alerce,6,226.18,115.71,39.68,18.7,2024-11,2024,0,37.696666666666665,112.19999999999999
ORD-2025-01031,C0036,2024-11-22,2024-11-22,2600,P0088,Papelería Eco 8,Oficina,Papelería,Patagonia,8,5566.72,2183.92,695.84,422.85,2024-11,2024,0,695.84,3382.8
ORD-2025-01031,C0036,2024-11-22,2024-11-22,2601,P0010,Accesorios Nova 10,Tecnología,Accesorios,Andes,3,1627.39,84.31,678.08,497.07,2024-11,2024,0,542.4633333333334,1491.21
ORD-2025-01031,C0036,2024-11-22,2024-11-22,2602,P0083,Papelería Pro 3,Oficina,Papelería,Altura,6,253.87,46.7,52.89,35.71,2024-11,2024,0,42.31166666666667,214.26
ORD-2025-01032,C0043,2023-03-27,2023-03-29,2603,P0004,Accesorios Eco 4,Tecnología,Accesorios,Orion,4,78.74,-4.96,28.12,19.81,2023-03,2023,2,19.685,79.24
ORD-2025-01033,C0292,2025-02-09,2025-02-13,2604,P0027,Computadores Flex 7,Tecnología,Computadores,Alerce,3,107.14,51.33,39.68,18.7,2025-02,2025,4,35.71333333333333,56.099999999999994
ORD-2025-01034,C0195,2024-09-19,2024-09-20,2605,P0085,Papelería Smart 5,Oficina,Papelería,Alerce,4,2083.23,-49.57,744.01,540.99,2024-09,2024,1,520.8075,2163.96
ORD-2025-01034,C0195,2024-09-19,2024-09-20,2606,P0113,Sobres Smart 3,Oficina,Sobres,Patagonia,6,3471.36,1183.75,609.01,376.16,2024-09,2024,1,578.5600000000001,2256.96
ORD-2025-01034,C0195,2024-09-19,2024-09-20,2607,P0006,Accesorios Nova 6,Tecnología,Accesorios,Andes,2,1738.56,694.28,869.28,522.14,2024-09,2024,1,869.28,1044.28
ORD-2025-01034,C0195,2024-09-19,2024-09-20,2608,P0105,Etiquetas Pro 5,Oficina,Etiquetas,Lumen,7,1543.91,718.79,259.48,123.11,2024-09,2024,1,220.55857142857144,861.77
ORD-2025-01035,C0202,2023-10-27,2023-10-28,2609,P0063,Libreros Smart 3,Muebles,Libreros,Vector,3,673.6,126.6,249.48,184.17,2023-10,2023,1,224.53333333333333,552.51
ORD-2025-01035,C0202,2023-10-27,2023-10-28,2610,P0029,Computadores Eco 9,Tecnología,Computadores,Patagonia,4,787.14,-71.53,281.12,199.48,2023-10,2023,1,196.785,797.92
ORD-2025-01036,C0201,2023-11-18,2023-11-24,2611,P0066,Libreros Smart 6,Muebles,Libreros,Lumen,5,1439.4,614.28,359.85,174.82,2023-11,2023,6,287.88,874.0999999999999
ORD-2025-01036,C0201,2023-11-18,2023-11-24,2612,P0105,Etiquetas Pro 5,Oficina,Etiquetas,Lumen,5,1102.79,461.52,259.48,123.11,2023-11,2023,6,220.558,615.55
ORD-2025-01036,C0201,2023-11-18,2023-11-24,2613,P0040,Periféricos Eco 10,Tecnología,Periféricos,Andes,7,5194.07,2180.01,742.01,430.58,2023-11,2023,6,742.01,3014.06
ORD-2025-01036,C0201,2023-11-18,2023-11-24,2614,P0075,Almacenamiento Plus 5,Muebles,Almacenamiento,Nova,3,1277.66,486.62,532.36,271.05,2023-11,2023,6,425.8866666666667,813.1500000000001
ORD-2025-01037,C0057,2023-05-27,2023-06-02,2615,P0113,Sobres Smart 3,Oficina,Sobres,Patagonia,7,2984.15,515.08,609.01,376.16,2023-05,2023,6,426.3071428571429,2633.1200000000003
ORD-2025-01037,C0057,2023-05-27,2023-06-02,2616,P0095,Archivadores Plus 5,Oficina,Archivadores,Altura,6,3163.5,1457.58,527.25,284.32,2023-05,2023,6,527.25,1705.92
ORD-2025-01037,C0057,2023-05-27,2023-06-02,2617,P0033,Periféricos Nova 3,Tecnología,Periféricos,Altura,5,4416.75,954.35,883.35,692.48,2023-05,2023,6,883.35,3462.4
ORD-2025-01037,C0057,2023-05-27,2023-06-02,2618,P0039,Periféricos Nova 9,Tecnología,Periféricos,Vector,7,1410.8,48.5,237.11,188.91,2023-05,2023,6,201.54285714285714,1322.37
ORD-2025-01038,C0076,2025-03-17,2025-03-18,2619,P0064,Libreros Eco 4,Muebles,Libreros,Andes,8,1204.08,285.28,150.51,114.85,2025-03,2025,1,150.51,918.8
ORD-2025-01038,C0076,2025-03-17,2025-03-18,2620,P0090,Papelería Plus 10,Oficina,Papelería,Orion,1,531.57,87.61,759.39,487.32,2025-03,2025,1,531.57,487.32
ORD-2025-01038,C0076,2025-03-17,2025-03-18,2621,P0084,Papelería Flex 4,Oficina,Papelería,Altura,3,2208.36,1153.68,736.12,351.56,2025-03,2025,1,736.12,1054.68
ORD-2025-01039,C0125,2023-07-17,2023-07-20,2622,P0041,Sillas Eco 1,Muebles,Sillas,Vector,2,247.23,46.38,154.52,100.57,2023-07,2023,3,123.615,201.14
ORD-2025-01039,C0125,2023-07-17,2023-07-20,2623,P0002,Accesorios Smart 2,Tecnología,Accesorios,Vector,7,66.9,25.59,10.06,5.92,2023-07,2023,3,9.557142857142859,41.44
ORD-2025-01039,C0125,2023-07-17,2023-07-20,2624,P0086,Papelería Flex 6,Oficina,Papelería,Andes,3,1550.71,478.4,646.13,372.92,2023-07,2023,3,516.9033333333333,1118.76
ORD-2025-01040,C0035,2023-05-22,2023-05-28,2625,P0065,Libreros Pro 5,Muebles,Libreros,Nova,5,2143.95,1079.9,428.79,212.81,2023-05,2023,6,428.78999999999996,1064.05
ORD-2025-01040,C0035,2023-05-22,2023-05-28,2626,P0099,Archivadores Eco 9,Oficina,Archivadores,Orion,4,40.17,19.75,10.57,5.0,2023-05,2023,6,10.0425,20.0
ORD-2025-01040,C0035,2023-05-22,2023-05-28,2627,P0055,Mesas Plus 5,Muebles,Mesas,Vector,8,3706.3,1169.92,579.11,339.15,2023-05,2023,6,463.2875,2713.2
ORD-2025-01041,C0277,2024-09-11,2024-09-14,2628,P0049,Sillas Smart 9,Muebles,Sillas,Orion,1,245.75,31.37,289.12,211.95,2024-09,2024,3,245.75,211.95
ORD-2025-01041,C0277,2024-09-11,2024-09-14,2629,P0078,Almacenamiento Eco 8,Muebles,Almacenamiento,Andes,5,1200.88,478.69,300.22,135.39,2024-09,2024,3,240.17600000000002,676.9499999999999
ORD-2025-01042,C0013,2024-07-29,2024-07-31,2630,P0019,Teléfonos Eco 9,Tecnología,Teléfonos,Andes,5,2233.08,210.33,525.43,396.24,2024-07,2024,2,446.616,1981.2
ORD-2025-01042,C0013,2024-07-29,2024-07-31,2631,P0117,Sobres Eco 7,Oficina,Sobres,Vector,4,2534.56,337.13,745.46,569.49,2024-07,2024,2,633.64,2277.96
ORD-2025-01043,C0040,2023-04-21,2023-04-23,2632,P0028,Computadores Pro 8,Tecnología,Computadores,Lumen,1,415.92,179.62,462.13,240.82,2023-04,2023,2,415.92,240.82
ORD-2025-01044,C0032,2023-10-16,2023-10-16,2633,P0010,Accesorios Nova 10,Tecnología,Accesorios,Andes,4,2305.47,367.49,678.08,497.07,2023-10,2023,0,576.3675,1988.28
ORD-2025-01044,C0032,2023-10-16,2023-10-16,2634,P0036,Periféricos Nova 6,Tecnología,Periféricos,Patagonia,4,2456.16,852.8,877.2,420.81,2023-10,2023,0,614.04,1683.24
ORD-2025-01044,C0032,2023-10-16,2023-10-16,2635,P0046,Sillas Pro 6,Muebles,Sillas,Nova,1,80.63,36.3,84.87,45.1,2023-10,2023,0,80.63,45.1
ORD-2025-01045,C0053,2024-02-17,2024-02-21,2636,P0108,Etiquetas Flex 8,Oficina,Etiquetas,Patagonia,8,3534.84,467.4,490.95,392.54,2024-02,2024,4,441.855,3140.32
ORD-2025-01045,C0053,2024-02-17,2024-02-21,2637,P0020,Teléfonos Flex 10,Tecnología,Teléfonos,Lumen,8,3955.12,1994.56,494.39,245.07,2024-02,2024,4,494.39,1960.56
ORD-2025-01045,C0053,2024-02-17,2024-02-21,2638,P0062,Libreros Plus 2,Muebles,Libreros,Vector,2,745.09,304.44,465.68,235.47,2024-02,2024,4,372.545,470.94
